incident_id,date,month,site_id,region,service_type,severity,status,start_time,resolved_time,duration_minutes,affected_customers,root_cause,assigned_team,escalation_level,recommended_action
INC-2026-01413,2026-06-30,2026-06,SITE-0244,Medan,Enterprise VPN,Low,Resolved,2026-06-30T05:55:00,2026-06-30T06:56:00,61,27,Core router instability,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01967,2026-06-30,2026-06,SITE-0096,Semarang,Mobile Broadband,Low,Resolved,2026-06-30T17:40:00,2026-06-30T18:34:00,54,39,Backhaul packet loss,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00030,2026-07-01,2026-07,SITE-0013,Surabaya,Mobile Broadband,Medium,Resolved,2026-07-01T21:22:00,2026-07-01T23:56:00,154,97,Fiber cut,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00397,2026-07-01,2026-07,SITE-0033,Surabaya,Voice,Medium,Resolved,2026-07-01T04:12:00,2026-07-01T06:38:00,146,164,Power outage,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00947,2026-07-01,2026-07,SITE-0124,Medan,Mobile Broadband,Low,Resolved,2026-07-01T13:15:00,2026-07-01T14:09:00,54,26,Customer premises equipment,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01209,2026-07-01,2026-07,SITE-0090,Balikpapan,IPTV,Low,Resolved,2026-07-01T15:01:00,2026-07-01T16:03:00,62,32,Fiber cut,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01833,2026-07-01,2026-07,SITE-0003,Surabaya,Fiber Internet,Low,Closed,2026-07-01T13:52:00,2026-07-01T14:18:00,26,59,Customer premises equipment,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01875,2026-07-01,2026-07,SITE-0165,Makassar,IPTV,Critical,Resolved,2026-07-01T13:10:00,2026-07-02T00:59:00,709,460,Power outage,NOC Core,3,Open command bridge and dispatch field team
INC-2026-00425,2026-07-02,2026-07,SITE-0107,Yogyakarta,Enterprise VPN,Low,Resolved,2026-07-02T12:48:00,2026-07-02T13:58:00,70,2,Planned maintenance overrun,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00475,2026-07-02,2026-07,SITE-0059,Palembang,Mobile Broadband,Low,Resolved,2026-07-02T06:20:00,2026-07-02T07:10:00,50,43,Access node congestion,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-00863,2026-07-02,2026-07,SITE-0049,Palembang,IPTV,Medium,Closed,2026-07-02T23:49:00,2026-07-03T01:07:00,78,150,Customer premises equipment,Field Operations,1,Assign service assurance follow-up
INC-2026-00918,2026-07-02,2026-07,SITE-0133,Surabaya,Cloud Connectivity,Medium,Closed,2026-07-02T05:59:00,2026-07-02T07:45:00,106,94,Backhaul packet loss,NOC Core,1,Assign service assurance follow-up
INC-2026-01560,2026-07-02,2026-07,SITE-0064,Medan,Voice,High,Resolved,2026-07-02T08:16:00,2026-07-02T16:47:00,511,497,Core router instability,Enterprise Support,2,Escalate to regional operations lead
INC-2026-02015,2026-07-02,2026-07,SITE-0074,Medan,Cloud Connectivity,High,Resolved,2026-07-02T08:54:00,2026-07-02T13:48:00,294,449,Backhaul packet loss,NOC Core,2,Escalate to regional operations lead
INC-2026-00145,2026-07-03,2026-07,SITE-0061,Jakarta,Cloud Connectivity,Medium,Closed,2026-07-03T15:28:00,2026-07-03T17:24:00,116,85,Access node congestion,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00162,2026-07-03,2026-07,SITE-0221,Jakarta,Cloud Connectivity,High,Resolved,2026-07-03T05:45:00,2026-07-03T11:49:00,364,401,Planned maintenance overrun,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00236,2026-07-03,2026-07,SITE-0233,Surabaya,Voice,Low,Investigating,2026-07-03T04:43:00,,77,57,Planned maintenance overrun,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00862,2026-07-03,2026-07,SITE-0186,Semarang,Fiber Internet,Low,Closed,2026-07-03T02:02:00,2026-07-03T02:39:00,37,42,Fiber cut,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00904,2026-07-03,2026-07,SITE-0036,Semarang,Enterprise VPN,Low,Closed,2026-07-03T15:08:00,2026-07-03T16:02:00,54,27,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-01287,2026-07-03,2026-07,SITE-0143,Surabaya,Mobile Broadband,Low,Resolved,2026-07-03T18:03:00,2026-07-03T19:13:00,70,56,Core router instability,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01394,2026-07-03,2026-07,SITE-0101,Jakarta,Enterprise VPN,Low,Resolved,2026-07-03T18:41:00,2026-07-03T19:42:00,61,7,Configuration drift,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01543,2026-07-03,2026-07,SITE-0244,Medan,Enterprise VPN,Medium,Resolved,2026-07-03T10:24:00,2026-07-03T13:09:00,165,72,Core router instability,NOC Core,1,Assign service assurance follow-up
INC-2026-01799,2026-07-03,2026-07,SITE-0188,Denpasar,Cloud Connectivity,Low,Closed,2026-07-03T04:43:00,2026-07-03T05:17:00,34,57,Backhaul packet loss,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00183,2026-07-04,2026-07,SITE-0027,Yogyakarta,IPTV,Critical,Closed,2026-07-04T01:22:00,2026-07-04T07:24:00,362,1056,Configuration drift,NOC Core,3,Open command bridge and dispatch field team
INC-2026-01089,2026-07-04,2026-07,SITE-0116,Semarang,Voice,Low,Closed,2026-07-04T11:29:00,2026-07-04T12:29:00,60,39,Configuration drift,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01950,2026-07-04,2026-07,SITE-0028,Denpasar,Voice,Low,Closed,2026-07-04T19:05:00,2026-07-04T19:52:00,47,36,Backhaul packet loss,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-02086,2026-07-04,2026-07,SITE-0187,Yogyakarta,Voice,Low,Resolved,2026-07-04T15:43:00,2026-07-04T16:18:00,35,30,Power outage,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00175,2026-07-05,2026-07,SITE-0178,Denpasar,IPTV,Medium,Resolved,2026-07-05T12:06:00,2026-07-05T14:05:00,119,154,Fiber cut,Field Operations,1,Assign service assurance follow-up
INC-2026-00348,2026-07-05,2026-07,SITE-0086,Semarang,IPTV,High,Resolved,2026-07-05T18:21:00,2026-07-05T23:49:00,328,437,Backhaul packet loss,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00383,2026-07-05,2026-07,SITE-0143,Surabaya,Mobile Broadband,Low,Resolved,2026-07-05T09:20:00,2026-07-05T10:14:00,54,42,Customer premises equipment,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01193,2026-07-05,2026-07,SITE-0144,Medan,Enterprise VPN,Medium,Closed,2026-07-05T10:48:00,2026-07-05T13:43:00,175,17,Planned maintenance overrun,Field Operations,1,Assign service assurance follow-up
INC-2026-01488,2026-07-05,2026-07,SITE-0027,Yogyakarta,IPTV,Medium,Resolved,2026-07-05T21:30:00,2026-07-05T23:57:00,147,82,Planned maintenance overrun,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00303,2026-07-06,2026-07,SITE-0170,Balikpapan,Voice,Low,Resolved,2026-07-06T08:09:00,2026-07-06T09:11:00,62,44,Access node congestion,Field Operations,1,Monitor and resolve in standard queue
INC-2026-00569,2026-07-06,2026-07,SITE-0068,Denpasar,Fiber Internet,Medium,Resolved,2026-07-06T22:12:00,2026-07-06T23:53:00,101,173,Power outage,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01238,2026-07-06,2026-07,SITE-0236,Semarang,Cloud Connectivity,Medium,Closed,2026-07-06T01:17:00,2026-07-06T03:11:00,114,152,Fiber cut,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00084,2026-07-07,2026-07,SITE-0051,Jakarta,IPTV,Low,Resolved,2026-07-07T00:48:00,2026-07-07T01:58:00,70,23,Customer premises equipment,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00845,2026-07-07,2026-07,SITE-0064,Medan,Voice,Medium,Closed,2026-07-07T01:37:00,2026-07-07T04:09:00,152,158,Power outage,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00985,2026-07-07,2026-07,SITE-0197,Yogyakarta,Enterprise VPN,Medium,Closed,2026-07-07T05:08:00,2026-07-07T07:40:00,152,64,Customer premises equipment,NOC Core,1,Assign service assurance follow-up
INC-2026-01280,2026-07-07,2026-07,SITE-0163,Surabaya,Cloud Connectivity,Medium,Resolved,2026-07-07T05:01:00,2026-07-07T07:31:00,150,107,Core router instability,Customer Assurance,1,Assign service assurance follow-up
INC-2026-00124,2026-07-08,2026-07,SITE-0154,Medan,IPTV,High,Closed,2026-07-08T11:24:00,2026-07-08T20:34:00,550,524,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00945,2026-07-08,2026-07,SITE-0107,Yogyakarta,Enterprise VPN,Low,Closed,2026-07-08T17:54:00,2026-07-08T18:59:00,65,2,Core router instability,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00986,2026-07-08,2026-07,SITE-0138,Denpasar,Enterprise VPN,Low,Resolved,2026-07-08T14:25:00,2026-07-08T15:20:00,55,8,Core router instability,Customer Assurance,1,Monitor and resolve in standard queue
INC-2026-01215,2026-07-08,2026-07,SITE-0012,Bandung,Fiber Internet,Medium,Resolved,2026-07-08T11:07:00,2026-07-08T13:35:00,148,124,Customer premises equipment,Field Operations,1,Assign service assurance follow-up
INC-2026-01430,2026-07-08,2026-07,SITE-0042,Bandung,Voice,High,Investigating,2026-07-08T21:47:00,,256,254,Configuration drift,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-01706,2026-07-08,2026-07,SITE-0249,Palembang,Enterprise VPN,Medium,Closed,2026-07-08T08:26:00,2026-07-08T10:48:00,142,49,Fiber cut,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01885,2026-07-08,2026-07,SITE-0104,Medan,Cloud Connectivity,High,Resolved,2026-07-08T03:14:00,2026-07-08T10:21:00,427,498,Fiber cut,NOC Core,2,Escalate to regional operations lead
INC-2026-00727,2026-07-09,2026-07,SITE-0186,Semarang,Fiber Internet,Medium,Closed,2026-07-09T09:08:00,2026-07-09T10:59:00,111,149,Fiber cut,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01218,2026-07-09,2026-07,SITE-0024,Medan,Voice,High,Closed,2026-07-09T11:30:00,2026-07-09T18:45:00,435,470,Backhaul packet loss,Enterprise Support,2,Escalate to regional operations lead
INC-2026-01397,2026-07-09,2026-07,SITE-0076,Semarang,Voice,Low,Resolved,2026-07-09T21:21:00,2026-07-09T21:33:00,12,30,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01694,2026-07-09,2026-07,SITE-0153,Surabaya,Enterprise VPN,High,Escalated,2026-07-09T06:16:00,,373,98,Planned maintenance overrun,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01730,2026-07-09,2026-07,SITE-0051,Jakarta,IPTV,High,Resolved,2026-07-09T14:48:00,2026-07-09T18:58:00,250,230,Fiber cut,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01788,2026-07-09,2026-07,SITE-0249,Palembang,Enterprise VPN,Medium,Resolved,2026-07-09T15:36:00,2026-07-09T17:10:00,94,85,Power outage,NOC Core,1,Assign service assurance follow-up
INC-2026-01197,2026-07-10,2026-07,SITE-0135,Makassar,Voice,High,Resolved,2026-07-10T18:19:00,2026-07-11T00:35:00,376,275,Core router instability,NOC Core,2,Escalate to regional operations lead
INC-2026-01609,2026-07-10,2026-07,SITE-0168,Denpasar,Cloud Connectivity,Critical,Escalated,2026-07-10T01:01:00,,647,409,Configuration drift,Enterprise Support,3,Open command bridge and dispatch field team
INC-2026-01712,2026-07-10,2026-07,SITE-0242,Bandung,Enterprise VPN,Low,Resolved,2026-07-10T06:24:00,2026-07-10T07:18:00,54,12,Access node congestion,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01846,2026-07-10,2026-07,SITE-0158,Denpasar,Voice,Critical,Resolved,2026-07-10T09:18:00,2026-07-10T21:50:00,752,1013,Backhaul packet loss,Enterprise Support,3,Open command bridge and dispatch field team
INC-2026-02003,2026-07-10,2026-07,SITE-0148,Denpasar,Mobile Broadband,Low,Closed,2026-07-10T00:54:00,2026-07-10T02:12:00,78,49,Fiber cut,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00689,2026-07-11,2026-07,SITE-0160,Balikpapan,Fiber Internet,High,Closed,2026-07-11T08:00:00,2026-07-11T10:48:00,168,535,Planned maintenance overrun,Field Operations,2,Escalate to regional operations lead
INC-2026-01271,2026-07-11,2026-07,SITE-0160,Balikpapan,Fiber Internet,Low,Closed,2026-07-11T22:49:00,2026-07-12T00:10:00,81,67,Fiber cut,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01628,2026-07-11,2026-07,SITE-0067,Yogyakarta,Voice,High,Resolved,2026-07-11T11:29:00,2026-07-11T16:22:00,293,272,Customer premises equipment,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-00978,2026-07-12,2026-07,SITE-0033,Surabaya,Voice,Low,Closed,2026-07-12T08:12:00,2026-07-12T09:07:00,55,25,Core router instability,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-01700,2026-07-12,2026-07,SITE-0051,Jakarta,IPTV,Medium,Closed,2026-07-12T03:14:00,2026-07-12T05:09:00,115,92,Customer premises equipment,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01742,2026-07-12,2026-07,SITE-0049,Palembang,IPTV,Low,Resolved,2026-07-12T13:33:00,2026-07-12T14:28:00,55,40,Configuration drift,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00317,2026-07-13,2026-07,SITE-0060,Balikpapan,Fiber Internet,Low,Resolved,2026-07-13T13:13:00,2026-07-13T14:28:00,75,14,Configuration drift,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00785,2026-07-13,2026-07,SITE-0165,Makassar,IPTV,Medium,Resolved,2026-07-13T07:47:00,2026-07-13T10:59:00,192,90,Customer premises equipment,Enterprise Support,1,Assign service assurance follow-up
INC-2026-00912,2026-07-13,2026-07,SITE-0048,Denpasar,Voice,Medium,Resolved,2026-07-13T05:01:00,2026-07-13T07:04:00,123,79,Backhaul packet loss,NOC Core,1,Assign service assurance follow-up
INC-2026-01641,2026-07-13,2026-07,SITE-0023,Surabaya,Cloud Connectivity,High,Resolved,2026-07-13T21:26:00,2026-07-14T02:17:00,291,265,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00591,2026-07-14,2026-07,SITE-0012,Bandung,Fiber Internet,Medium,Closed,2026-07-14T22:36:00,2026-07-15T01:11:00,155,99,Core router instability,Field Operations,1,Assign service assurance follow-up
INC-2026-00910,2026-07-14,2026-07,SITE-0174,Medan,Mobile Broadband,High,Resolved,2026-07-14T04:26:00,2026-07-14T13:30:00,544,324,Backhaul packet loss,Field Operations,2,Escalate to regional operations lead
INC-2026-01244,2026-07-14,2026-07,SITE-0192,Bandung,Mobile Broadband,Low,Resolved,2026-07-14T07:45:00,2026-07-14T08:48:00,63,32,Planned maintenance overrun,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-01385,2026-07-14,2026-07,SITE-0081,Jakarta,Voice,High,Resolved,2026-07-14T06:48:00,2026-07-14T14:28:00,460,578,Fiber cut,Fiber Maintenance,2,Escalate to regional operations lead
INC-2026-01407,2026-07-14,2026-07,SITE-0007,Yogyakarta,IPTV,Low,Closed,2026-07-14T05:36:00,2026-07-14T06:19:00,43,40,Core router instability,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-00613,2026-07-15,2026-07,SITE-0007,Yogyakarta,IPTV,Low,Resolved,2026-07-15T20:30:00,2026-07-15T21:38:00,68,42,Backhaul packet loss,Field Operations,1,Monitor and resolve in standard queue
INC-2026-01003,2026-07-15,2026-07,SITE-0242,Bandung,Enterprise VPN,High,Resolved,2026-07-15T23:21:00,2026-07-16T03:27:00,246,67,Planned maintenance overrun,Field Operations,2,Escalate to regional operations lead
INC-2026-01575,2026-07-15,2026-07,SITE-0202,Bandung,Voice,High,Closed,2026-07-15T15:42:00,2026-07-15T20:47:00,305,18,Customer premises equipment,NOC Core,2,Escalate to regional operations lead
INC-2026-02042,2026-07-15,2026-07,SITE-0063,Surabaya,Voice,Low,Resolved,2026-07-15T03:32:00,2026-07-15T04:41:00,69,23,Configuration drift,Fiber Maintenance,1,Monitor and resolve in standard queue
INC-2026-02091,2026-07-15,2026-07,SITE-0145,Makassar,Mobile Broadband,Critical,Closed,2026-07-15T07:57:00,2026-07-15T17:09:00,552,1050,Fiber cut,Enterprise Support,3,Open command bridge and dispatch field team
INC-2026-02110,2026-07-15,2026-07,SITE-0171,Jakarta,Voice,Low,Resolved,2026-07-15T02:56:00,2026-07-15T03:35:00,39,32,Core router instability,Field Operations,1,Monitor and resolve in standard queue
INC-2026-02172,2026-07-15,2026-07,SITE-0014,Medan,Voice,Critical,Closed,2026-07-15T00:28:00,2026-07-15T16:50:00,982,560,Customer premises equipment,Fiber Maintenance,3,Open command bridge and dispatch field team
INC-2026-01176,2026-07-16,2026-07,SITE-0150,Balikpapan,IPTV,High,Resolved,2026-07-16T00:53:00,2026-07-16T06:37:00,344,390,Power outage,Enterprise Support,2,Escalate to regional operations lead
INC-2026-00069,2026-07-17,2026-07,SITE-0060,Balikpapan,Fiber Internet,Medium,Resolved,2026-07-17T05:18:00,2026-07-17T07:14:00,116,51,Power outage,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00387,2026-07-17,2026-07,SITE-0184,Medan,Enterprise VPN,High,Resolved,2026-07-17T13:27:00,2026-07-17T21:34:00,487,70,Customer premises equipment,Customer Assurance,2,Escalate to regional operations lead
INC-2026-00500,2026-07-17,2026-07,SITE-0116,Semarang,Voice,High,Resolved,2026-07-17T04:43:00,2026-07-17T09:34:00,291,248,Core router instability,Field Operations,2,Escalate to regional operations lead
INC-2026-00690,2026-07-17,2026-07,SITE-0052,Bandung,Voice,Low,Closed,2026-07-17T22:07:00,2026-07-17T23:32:00,85,20,Customer premises equipment,NOC Core,1,Monitor and resolve in standard queue
INC-2026-00795,2026-07-17,2026-07,SITE-0180,Balikpapan,Voice,High,Resolved,2026-07-17T23:16:00,2026-07-18T02:28:00,192,195,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01160,2026-07-17,2026-07,SITE-0205,Makassar,Cloud Connectivity,High,Resolved,2026-07-17T21:41:00,2026-07-18T03:11:00,330,284,Power outage,Customer Assurance,2,Escalate to regional operations lead
INC-2026-01389,2026-07-17,2026-07,SITE-0147,Yogyakarta,Fiber Internet,Medium,Resolved,2026-07-17T23:49:00,2026-07-18T01:58:00,129,244,Access node congestion,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-01479,2026-07-17,2026-07,SITE-0017,Yogyakarta,IPTV,Medium,Closed,2026-07-17T04:36:00,2026-07-17T07:04:00,148,154,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-01745,2026-07-17,2026-07,SITE-0123,Surabaya,Fiber Internet,Medium,Closed,2026-07-17T01:19:00,2026-07-17T03:21:00,122,121,Planned maintenance overrun,NOC Core,1,Assign service assurance follow-up
INC-2026-01836,2026-07-17,2026-07,SITE-0132,Bandung,Fiber Internet,Medium,Resolved,2026-07-17T01:24:00,2026-07-17T03:17:00,113,57,Fiber cut,Enterprise Support,1,Assign service assurance follow-up
INC-2026-01840,2026-07-17,2026-07,SITE-0188,Denpasar,Cloud Connectivity,Medium,Resolved,2026-07-17T20:44:00,2026-07-17T23:30:00,166,203,Power outage,Field Operations,1,Assign service assurance follow-up
INC-2026-01956,2026-07-17,2026-07,SITE-0112,Bandung,Voice,Medium,Closed,2026-07-17T08:03:00,2026-07-17T10:44:00,161,145,Fiber cut,Fiber Maintenance,1,Assign service assurance follow-up
INC-2026-00212,2026-07-18,2026-07,SITE-0030,Balikpapan,Enterprise VPN,Low,Resolved,2026-07-18T15:06:00,2026-07-18T16:04:00,58,3,Power outage,Enterprise Support,1,Monitor and resolve in standard queue
INC-2026-00494,2026-07-18,2026-07,SITE-0035,Makassar,Mobile Broadband,Medium,Resolved,2026-07-18T07:28:00,2026-07-18T10:40:00,192,57,Backhaul packet loss,Field Operations,1,Assign service assurance follow-up
INC-2026-01206,2026-07-18,2026-07,SITE-0009,Palembang,IPTV,Low,Closed,2026-07-18T00:00:00,2026-07-18T00:40:00,40,43,Core router instability,Fiber Maintenance,1,Monitor and resolve in standard queue
